orderid,order_date,ship_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country
US-2022-168354-5658,9/19/2021,9/21/2021,Rick Huthwaite,Adams,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Home Office,Office Supplies,Paper,E,2908,providence,state of rhode island,United States
US-2022-168354-5659,9/19/2021,9/21/2021,Rick Huthwaite,Other,"Hot File 7-Pocket, Floor Stand",Home Office,Office Supplies,Storage,E,2908,providence,state of rhode island,United States
US-2022-168557-5660,9/19/2021,9/23/2021,Frank Hawley,Avery,Avery Heavy-Duty EZD  Binder With Locking Rings,Corporate,Office Supplies,Binders,W,94122,san francisco,state of california,United States
US-2022-100244-5661,9/20/2021,9/24/2021,Greg Maxwell,Newell,Newell 343,Corporate,Office Supplies,Art,W,94122,san francisco,state of california,United States
US-2022-100244-5662,9/20/2021,9/24/2021,Greg Maxwell,Ibico,Ibico Plastic Spiral Binding Combs,Corporate,Office Supplies,Binders,W,94122,san francisco,state of california,United States
US-2022-100244-5663,9/20/2021,9/24/2021,Greg Maxwell,Fellowes,Fellowes PB200 Plastic Comb Binding Machine,Corporate,Office Supplies,Binders,W,94122,san francisco,state of california,United States
US-2022-100244-5664,9/20/2021,9/24/2021,Greg Maxwell,Strathmore,Strathmore Photo Frame Cards,Corporate,Office Supplies,Paper,W,94122,san francisco,state of california,United States
US-2022-100244-5665,9/20/2021,9/24/2021,Greg Maxwell,Xerox,Xerox 1944,Corporate,Office Supplies,Paper,W,94122,san francisco,state of california,United States
US-2022-126284-5666,9/20/2021,9/24/2021,Edward Nazzal,GBC,GBC Poly Designer Binding Covers,Consumer,Office Supplies,Binders,C,49505,grand rapids,state of michigan,United States
US-2022-134516-5667,9/20/2021,9/25/2021,Filia McAdams,Global,"Global High-Back Leather Tilter, Burgundy",Corporate,Furniture,Chairs,S,27405,greensboro,state of north carolina,United States
US-2022-134516-5668,9/20/2021,9/25/2021,Filia McAdams,Dana,Dana Swing-Arm Lamps,Corporate,Furniture,Furnishings,S,27405,greensboro,state of north carolina,United States
US-2022-145611-5669,9/20/2021,9/24/2021,Helen Abelman,Honeywell,Honeywell Quietcare HEPA Air Cleaner,Consumer,Office Supplies,Appliances,E,10035,new york city,state of new york,United States
US-2022-166772-5670,9/20/2021,9/24/2021,Heather Jas,O'Sullivan,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Home Office,Furniture,Bookcases,W,98105,seattle,state of washington,United States
US-2022-109743-5671,9/22/2021,9/29/2021,Sally Hughsby,Berol,Berol Giant Pencil Sharpener,Corporate,Office Supplies,Art,S,37167,smyrna,state of tennessee,United States
US-2022-109743-5672,9/22/2021,9/29/2021,Sally Hughsby,Other,PayAnywhere Card Reader,Corporate,Technology,Phones,S,37167,smyrna,state of tennessee,United States
US-2022-116232-5673,9/22/2021,9/26/2021,Amy Cox,Acco,Acco Suede Grain Vinyl Round Ring Binder,Consumer,Office Supplies,Binders,S,33024,pembroke pines,state of florida,United States
US-2022-116232-5674,9/22/2021,9/26/2021,Amy Cox,Avery,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Consumer,Office Supplies,Labels,S,33024,pembroke pines,state of florida,United States
US-2022-119641-5675,9/22/2021,9/26/2021,Chris Selesnick,DAX,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Corporate,Furniture,Furnishings,C,54302,green bay,state of wisconsin,United States
US-2022-120257-5676,9/22/2021,9/28/2021,Pierre Wener,Newell,Newell 348,Consumer,Office Supplies,Art,E,19140,philadelphia,state of pennsylvania,United States
US-2022-125724-5677,9/22/2021,9/27/2021,Suzanne McNair,Other,Aluminum Document Frame,Corporate,Furniture,Furnishings,W,80020,broomfield,state of colorado,United States
US-2022-135965-5678,9/22/2021,9/25/2021,Sam Zeldin,Other,"Sortfiler Multipurpose Personal File Organizer, Black",Home Office,Office Supplies,Storage,E,10035,new york city,state of new york,United States
US-2022-151974-5679,9/22/2021,9/29/2021,Robert Dilbeck,Avery,Avery 476,Home Office,Office Supplies,Labels,E,19134,philadelphia,state of pennsylvania,United States
US-2022-155404-5680,9/22/2021,9/28/2021,Ann Steele,GE,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Home Office,Furniture,Furnishings,S,40214,louisville,state of kentucky,United States
US-2022-157728-5681,9/22/2021,9/28/2021,Ryan Crowe,Other,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Consumer,Office Supplies,Paper,C,49505,grand rapids,state of michigan,United States
US-2022-157728-5682,9/22/2021,9/28/2021,Ryan Crowe,Panasonic,Panasonic KX TS208W Corded phone,Consumer,Technology,Phones,C,49505,grand rapids,state of michigan,United States
US-2022-158617-5683,9/22/2021,9/28/2021,Anna Chung,Xerox,Xerox 1895,Consumer,Office Supplies,Paper,C,46226,lawrence,state of indiana,United States
US-2022-166653-5684,9/22/2021,9/24/2021,Nora Pelletier,Other,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Home Office,Office Supplies,Envelopes,E,44134,parma,state of ohio,United States
US-2022-101742-5685,9/23/2021,9/28/2021,Clay Rozendal,3-ring staple pack,3-ring staple pack,Home Office,Office Supplies,Binders,E,10009,new york city,state of new york,United States
US-2022-106656-5686,9/23/2021,9/26/2021,Darrin Van Huff,Poly,Poly String Tie Envelopes,Corporate,Office Supplies,Envelopes,W,92037,san diego,state of california,United States
US-2022-106656-5687,9/23/2021,9/26/2021,Darrin Van Huff,Avery,Avery 51,Corporate,Office Supplies,Labels,W,92037,san diego,state of california,United States
US-2022-110730-5688,9/23/2021,9/26/2021,Candace McMahon,Acme,Acme Design Stainless Steel Bent Scissors,Corporate,Office Supplies,Supplies,W,98115,seattle,state of washington,United States
US-2022-124016-5689,9/23/2021,9/26/2021,Joni Sundaresam,Eldon,"Eldon 400 Class Desk Accessories, Black Carbon",Home Office,Furniture,Furnishings,E,43130,lancaster,state of ohio,United States
US-2022-124016-5690,9/23/2021,9/26/2021,Joni Sundaresam,Fellowes,Fellowes Black Plastic Comb Bindings,Home Office,Office Supplies,Binders,E,43130,lancaster,state of ohio,United States
US-2022-124016-5691,9/23/2021,9/26/2021,Joni Sundaresam,Xerox,Xerox 1970,Home Office,Office Supplies,Paper,E,43130,lancaster,state of ohio,United States
US-2022-129469-5692,9/23/2021,9/27/2021,Kelly Lampkin,Other,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Corporate,Furniture,Furnishings,E,45014,fairfield,state of ohio,United States
US-2022-129469-5693,9/23/2021,9/27/2021,Kelly Lampkin,Dixon,"Dixon Ticonderoga Maple Cedar Pencil, #2",Corporate,Office Supplies,Art,E,45014,fairfield,state of ohio,United States
US-2022-149979-5694,9/23/2021,9/28/2021,Russell Applegate,Hon,Hon Mobius Operator's Chair,Consumer,Furniture,Chairs,S,31907,columbus,state of georgia,United States
US-2022-149979-5695,9/23/2021,9/28/2021,Russell Applegate,Eldon,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Consumer,Office Supplies,Storage,S,31907,columbus,state of georgia,United States
US-2022-159009-5696,9/23/2021,9/27/2021,Dave Poirier,Global,Global Deluxe Steno Chair,Corporate,Furniture,Chairs,W,98115,seattle,state of washington,United States
US-2022-159009-5697,9/23/2021,9/27/2021,Dave Poirier,ACCOHIDE,"ACCOHIDE 3-Ring Binder, Blue, 1""",Corporate,Office Supplies,Binders,W,98115,seattle,state of washington,United States
US-2022-100944-5698,9/24/2021,9/28/2021,Edward Hooks,Hon,Hon Olson Stacker Stools,Corporate,Furniture,Chairs,W,90049,los angeles,state of california,United States
US-2022-100944-5699,9/24/2021,9/28/2021,Edward Hooks,Tyvek,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Corporate,Office Supplies,Envelopes,W,90049,los angeles,state of california,United States
US-2022-108875-5700,9/24/2021,10/1/2021,Craig Leslie,Electrix,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Home Office,Furniture,Furnishings,W,80013,aurora,state of colorado,United States
US-2022-108875-5701,9/24/2021,10/1/2021,Craig Leslie,Other,Sensible Storage WireTech Storage Systems,Home Office,Office Supplies,Storage,W,80013,aurora,state of colorado,United States
US-2022-132479-5702,9/24/2021,9/26/2021,Michael Kennedy,GBC,GBC ProClick 150 Presentation Binding System,Corporate,Office Supplies,Binders,C,61107,rockford,state of illinois,United States
US-2022-134488-5703,9/24/2021,10/1/2021,Pete Kriz,Office Star,Office Star - Contemporary Task Swivel Chair,Consumer,Furniture,Chairs,E,43229,columbus,state of ohio,United States
US-2022-141551-5704,9/24/2021,9/30/2021,Benjamin Patterson,Avery,Avery Heavy-Duty EZD View Binder with Locking Rings,Consumer,Office Supplies,Binders,C,74012,broken arrow,state of oklahoma,United States
US-2022-141551-5705,9/24/2021,9/30/2021,Benjamin Patterson,Xerox,Xerox 232,Consumer,Office Supplies,Paper,C,74012,broken arrow,state of oklahoma,United States
US-2022-147340-5706,9/24/2021,9/24/2021,Edward Becker,Nu-Dell,Nu-Dell Executive Frame,Corporate,Furniture,Furnishings,W,94110,san francisco,state of california,United States
US-2022-154235-5707,9/24/2021,9/28/2021,Ruben Dartt,Deflect-o,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Consumer,Furniture,Furnishings,C,47401,bloomington,state of indiana,United States
US-2022-155187-5708,9/24/2021,9/26/2021,Laura Armstrong,REDIFORM,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Corporate,Office Supplies,Paper,W,90004,los angeles,state of california,United States
US-2022-155187-5709,9/24/2021,9/26/2021,Laura Armstrong,Tennsco,"Tennsco Lockers, Gray",Corporate,Office Supplies,Storage,W,90004,los angeles,state of california,United States
US-2022-101385-5710,9/25/2021,10/1/2021,Julia West,BIC,BIC Brite Liner Highlighters,Consumer,Office Supplies,Art,W,94109,san francisco,state of california,United States
US-2022-113978-5711,9/25/2021,9/29/2021,Tony Sayre,Hoover,Hoover Shoulder Vac Commercial Portable Vacuum,Consumer,Office Supplies,Appliances,E,44105,cleveland,state of ohio,United States
US-2022-113978-5712,9/25/2021,9/29/2021,Tony Sayre,SAFCO,"SAFCO Commercial Wire Shelving, Black",Consumer,Office Supplies,Storage,E,44105,cleveland,state of ohio,United States
US-2022-113978-5713,9/25/2021,9/29/2021,Tony Sayre,Eldon,Eldon Gobal File Keepers,Consumer,Office Supplies,Storage,E,44105,cleveland,state of ohio,United States
US-2022-122245-5714,9/25/2021,9/30/2021,Adrian Barton,Bevis,Bevis Boat-Shaped Conference Table,Consumer,Furniture,Tables,W,85023,phoenix,state of arizona,United States
US-2022-123722-5715,9/25/2021,10/1/2021,Nicole Hansen,Avery,Avery 499,Corporate,Office Supplies,Labels,C,75061,irving,state of texas,United States
US-2022-124163-5716,9/25/2021,9/30/2021,Steve Chapman,Global,"Global Fabric Manager's Chair, Dark Gray",Corporate,Furniture,Chairs,C,54601,la crosse,state of wisconsin,United States
US-2022-124163-5717,9/25/2021,9/30/2021,Steve Chapman,Eldon,Eldon Expressions Mahogany Wood Desk Collection,Corporate,Furniture,Furnishings,C,54601,la crosse,state of wisconsin,United States
US-2022-124163-5718,9/25/2021,9/30/2021,Steve Chapman,Other,Manco Dry-Lighter Erasable Highlighter,Corporate,Office Supplies,Art,C,54601,la crosse,state of wisconsin,United States
US-2022-124163-5719,9/25/2021,9/30/2021,Steve Chapman,Logitech,Logitech Wireless Headset h800,Corporate,Technology,Accessories,C,54601,la crosse,state of wisconsin,United States
US-2022-125402-5720,9/25/2021,10/1/2021,Dan Lawera,Global,"Global Airflow Leather Mesh Back Chair, Black",Consumer,Furniture,Chairs,W,90805,long beach,state of california,United States
US-2022-125402-5721,9/25/2021,10/1/2021,Dan Lawera,Newell,Newell 346,Consumer,Office Supplies,Art,W,90805,long beach,state of california,United States
US-2022-125402-5722,9/25/2021,10/1/2021,Dan Lawera,Avery,Avery 513,Consumer,Office Supplies,Labels,W,90805,long beach,state of california,United States
US-2022-125402-5723,9/25/2021,10/1/2021,Dan Lawera,Other,Alphabetical Labels for Top Tab Filing,Consumer,Office Supplies,Labels,W,90805,long beach,state of california,United States
US-2022-125402-5724,9/25/2021,10/1/2021,Dan Lawera,Ampad,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Consumer,Office Supplies,Paper,W,90805,long beach,state of california,United States
US-2022-125402-5725,9/25/2021,10/1/2021,Dan Lawera,Canon,Canon PC-428 Personal Copier,Consumer,Technology,Copiers,W,90805,long beach,state of california,United States
US-2022-125402-5726,9/25/2021,10/1/2021,Dan Lawera,Other,"SmartStand Mobile Device Holder, Assorted Colors",Consumer,Technology,Phones,W,90805,long beach,state of california,United States
US-2022-140417-5727,9/25/2021,9/29/2021,Katrina Edelman,GBC,GBC Poly Designer Binding Covers,Corporate,Office Supplies,Binders,W,97224,tigard,state of oregon,United States
US-2022-140417-5728,9/25/2021,9/29/2021,Katrina Edelman,REDIFORM,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Corporate,Office Supplies,Paper,W,97224,tigard,state of oregon,United States
US-2022-148747-5729,9/25/2021,9/27/2021,Aaron Smayling,Atlantic,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Corporate,Furniture,Bookcases,W,94110,san francisco,state of california,United States
US-2022-109260-5730,9/26/2021,10/1/2021,Tanja Norvell,Logitech,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Home Office,Technology,Accessories,S,32303,tallahassee,state of florida,United States
US-2022-132017-5731,9/26/2021,9/27/2021,Matt Hagelstein,GBC,GBC Recycled VeloBinder Covers,Corporate,Office Supplies,Binders,C,77041,houston,state of texas,United States
US-2022-143406-5732,9/26/2021,9/30/2021,Lisa Ryan,Other,High-Back Leather Manager's Chair,Corporate,Furniture,Chairs,C,77041,houston,state of texas,United States
US-2022-143406-5733,9/26/2021,9/30/2021,Lisa Ryan,Hoover,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Corporate,Office Supplies,Appliances,C,77041,houston,state of texas,United States
US-2022-145898-5734,9/26/2021,9/26/2021,Chuck Magee,Sanford,SANFORD Major Accent Highlighters,Consumer,Office Supplies,Art,W,92374,redlands,state of california,United States
US-2022-145898-5735,9/26/2021,9/26/2021,Chuck Magee,Avery,Avery 494,Consumer,Office Supplies,Labels,W,92374,redlands,state of california,United States
US-2022-145898-5736,9/26/2021,9/26/2021,Chuck Magee,Other,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Consumer,Office Supplies,Paper,W,92374,redlands,state of california,United States
US-2022-145898-5737,9/26/2021,9/26/2021,Chuck Magee,Advantus,Advantus Rolling Storage Box,Consumer,Office Supplies,Storage,W,92374,redlands,state of california,United States
US-2022-146794-5738,9/26/2021,10/1/2021,Sally Hughsby,Bestar,Bestar Classic Bookcase,Corporate,Furniture,Bookcases,W,92345,hesperia,state of california,United States
US-2022-149790-5739,9/26/2021,10/1/2021,Shahid Collister,Ibico,Ibico Recycled Linen-Style Covers,Consumer,Office Supplies,Binders,C,77095,houston,state of texas,United States
US-2022-157714-5740,9/26/2021,10/1/2021,Charles Sheldon,Hammermil,Hammermill Color Copier Paper (28Lb. and 96 Bright),Corporate,Office Supplies,Paper,C,52240,iowa city,state of iowa,United States
US-2022-157945-5741,9/26/2021,10/1/2021,Natalie Fritzler,Hon,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Consumer,Furniture,Chairs,C,62521,decatur,state of illinois,United States
US-2022-157945-5742,9/26/2021,10/1/2021,Natalie Fritzler,Staple envelope,Staple envelope,Consumer,Office Supplies,Envelopes,C,62521,decatur,state of illinois,United States
US-2022-165820-5743,9/26/2021,9/30/2021,Dorothy Wardle,Xerox,Xerox 1905,Corporate,Office Supplies,Paper,W,94109,san francisco,state of california,United States
US-2022-169957-5744,9/26/2021,9/30/2021,Steve Nguyen,Belkin,Belkin 7 Outlet SurgeMaster II,Home Office,Office Supplies,Appliances,W,98042,covington,state of washington,United States
US-2022-169957-5745,9/26/2021,9/30/2021,Steve Nguyen,Universal,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Home Office,Office Supplies,Paper,W,98042,covington,state of washington,United States
US-2022-169957-5746,9/26/2021,9/30/2021,Steve Nguyen,Micro Innovations,Micro Innovations USB RF Wireless Keyboard with Mouse,Home Office,Technology,Accessories,W,98042,covington,state of washington,United States
US-2022-110170-5747,9/27/2021,10/3/2021,Harry Marie,O'Sullivan,O'Sullivan Plantations 2-Door Library in Landvery Oak,Corporate,Furniture,Bookcases,C,77340,huntsville,state of texas,United States
US-2022-123176-5748,9/27/2021,9/29/2021,James Galang,Binney & Smith,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Consumer,Office Supplies,Art,S,30318,atlanta,state of georgia,United States
US-2022-123176-5749,9/27/2021,9/29/2021,James Galang,Xerox,Xerox 1965,Consumer,Office Supplies,Paper,S,30318,atlanta,state of georgia,United States
US-2022-140249-5750,9/27/2021,10/3/2021,Shaun Weien,Samsung,Samsung Galaxy S4,Consumer,Technology,Phones,W,98103,seattle,state of washington,United States
US-2022-163202-5751,9/27/2021,10/2/2021,Brian Moss,Other,Recycled Pressboard Report Cover with Reinforced Top Hinge,Corporate,Office Supplies,Binders,E,43130,lancaster,state of ohio,United States
US-2022-134656-5752,9/28/2021,10/1/2021,Muhammed MacIntyre,Xerox,Xerox 1960,Corporate,Office Supplies,Paper,C,62301,quincy,state of illinois,United States
US-2022-101497-5753,9/29/2021,10/1/2021,Pamela Stobb,Xerox,Xerox 1887,Consumer,Office Supplies,Paper,W,90008,los angeles,state of california,United States
